symbol,sector,setup,entry_date,exit_date,entry_price,exit_price,qty,gross_pnl,costs,net_pnl,r_multiple,bars_held,exit_reason,mae_r,mfe_r,regime_at_entry,entry_rank,entry_score,f_ema_fast,f_ema_slow,f_ema_pull,f_ema_slow_slope,f_atr,f_atr_pct,f_adx,f_rsi_fast,f_rsi_14,f_roc_21,f_roc_63,f_roc_126,f_mom,f_hh_52w,f_pct_below_52w,f_donchian_high,f_structure_low,f_vol_avg,f_vol_ratio,f_turnover_med,f_dist_ema_atr,f_rs_index,f_gap,f_close
HINDUNILVR,FMCG,pullback,2023-12-11,2023-12-22,245.0135829106091,230.6849625262999,95,-1361.2189365093743,175.4009855655943,-1457.4834444572693,-1.0918384718577028,9,stop_initial,-0.9389201891615185,0.6906461244953037,risk_on,8,0.33737190569459147,229.25233089249272,196.97561449581744,238.99975658508916,0.05312362305970875,9.1718679606798,0.0375584409837547,36.22164162480997,64.7699553118947,60.76606063722356,0.05748675101262757,0.19500398031468036,0.25062246636560204,0.9735594683238054,254.17349231546177,0.03922878937522989,254.17349231546177,232.97406733184954,22995445.9753493,1.4221926082364977,5203033816.684601,0.5672582027856755,0.17393507598547697,-0.006837339006834808,244.2025739206519
PNB,Financials,pullback,2023-12-07,2024-01-01,528.93351286754,526.4133239414939,35,-88.2066124116136,152.60603917904882,-174.79705732898526,-0.13237056004995496,16,stop_trail,-0.13460269744256276,1.868034048853642,risk_on,3,1.2604206967374172,469.12736513434476,394.6195133056756,506.99398201319286,0.07247804659612811,24.72999065053001,0.04651460097076942,49.60597792296964,69.3230397046644,65.36147032892444,0.1995890962716942,0.4238689073783375,0.20365561064883075,2.188961896662077,554.9499275414857,0.04196615157859307,554.9499275414857,501.61879233489304,7424706.379456544,0.62218075184665,3468446431.154314,0.997446100936112,0.4013119859802785,-0.010626719995423306,531.6608147637505
VBL,FMCG,pullback,2023-12-06,2024-01-02,5518.121596522043,5047.356153645583,2,-941.5308857529199,97.46717129945111,-999.6431700104724,-1.0624362834345087,18,stop_trail,-0.8418432661061183,0.8328821240284789,risk_on,6,0.3675351615893194,5167.014384318861,4645.17273613152,5373.283162286277,0.036911256730486786,290.6800120703609,0.05294452283304241,34.54277741915689,59.69892046928878,59.01185104641396,0.05404224420817827,0.23384278232075784,0.1846365221242019,1.460748089939214,5888.943367068628,0.06769770520723684,5888.943367068628,5051.69919292522,921769.9371768388,0.9703677226347499,4435362574.950472,0.4024778033520494,0.19070119791058748,-0.008992488807738175,5490.275415022703
ADANIPORTS,Infrastructure,pullback,2023-12-13,2024-01-22,452.1663314032048,431.2467327612015,21,-439.31157148207006,88.42232661671619,-493.8732766635401,-0.630540207325619,27,stop_trail,-0.7751205597105564,1.3650745613540016,risk_on,6,0.4093949210328068,422.69217251251655,394.0501374763617,449.4816248621188,0.038111107592936566,24.50391374686419,0.05378844465931688,29.906907626976345,60.69036372639526,56.79453813760259,0.06034830669816915,0.35946019330901335,0.17019683717319167,1.3300572303578682,501.91352107731217,0.09235175276599106,501.91352107731217,428.95705236361994,18592565.547871713,1.0167512410258945,6491460346.818929,0.24809517653200885,0.33284082456062136,0.004985322499051481,455.5609276688722
CHOLAFIN,Financials,pullback,2023-09-07,2024-01-23,4309.787946099574,6754.998684933295,3,7335.632216501165,138.67593458145635,7243.061976083875,5.985959710682205,96,stop_trail_gap,-0.4072450693786199,8.005363457844245,risk_on,1,3.0335015621427845,3914.37251096979,3094.680347161931,4123.589426444041,0.08308388757198348,239.92734587007834,0.05582463084516164,39.04302007038766,71.45758312322029,59.281869847063156,0.07413751444656769,0.3214163181848082,0.6848790255457038,2.335792353616972,4452.491180041881,0.03472552525535222,4452.491180041881,3919.301983855196,693992.0192721809,1.1487231704705023,2924098783.595807,0.7264143153171037,0.30175494935301583,0.007237543411768632,4297.876085120104
COALINDIA,Energy,pullback,2024-01-19,2024-01-23,1823.199407714368,1759.1802390274154,6,-384.11501212171515,98.69503767701498,-443.8012283236769,-0.7068715357848809,2,stop_trail,-0.5848546934289575,0.3881823076363885,neutral,6,0.4000248296305181,1710.2252445991776,1593.9101792733245,1801.2591595262625,0.03170656573504571,68.30303197848407,0.03737963106332192,32.57207232790216,49.184463934561336,58.17480104689622,0.0828832117132059,0.22896984945409238,0.18106065972439134,0.9268567094650227,1937.0868410546498,0.05668686660065392,1937.0868410546498,1766.0138355100062,3010696.2595618307,0.6773306149924622,5207441735.712438,0.38095377938473857,0.2327205104201655,0.009430164910953609,1827.2794577019026
DIVISLAB,Pharma,pullback,2024-01-25,2024-02-12,234.27545358966782,228.12884520602054,53,-325.77024433330564,109.21389402700629,-390.70694691697133,-0.6175345754403385,11,stop_trail,-0.5569021129959952,0.4519432436271677,neutral,6,0.4906566634861991,222.8069134742078,199.38135821230776,231.59254451665862,0.04161817605850526,7.771148609084638,0.033341634935749175,35.39209570199605,64.26070642130857,56.310680056782175,0.03357104315286086,0.26411484730179,0.1667184858223656,0.9743319220721829,248.0477487609284,0.06035667646283771,248.0477487609284,223.9434754184909,3350122.247823983,1.024955184448662,744552203.5272862,0.19094558598924555,0.2662527567231978,-0.0016592012413703117,233.0764110416298
TRENT,Consumer,pullback,2024-03-19,2024-03-22,2748.3636656173453,2547.974430201804,3,-601.1677062466242,79.13513818308361,-650.9011160375856,-1.0995248865186882,3,stop_initial,-0.7327166523591847,0.34003377948385455,risk_on,13,0.06899367310002417,2602.175676047975,2507.8006198690464,2691.8276085652337,0.0198485715415877,129.3559394062584,0.04715642770658036,19.452991494148836,69.66634086251955,56.61587229757156,0.059330981599166055,0.20148235123321756,0.07982619612432762,0.6124317632708878,3619.9437035471788,0.24221909126636343,2943.888693225995,2602.154058471666,922225.7697565912,0.8118044204569466,2365853437.525353,0.39655404234860614,0.1801992019822818,0.00825987413524798,2743.124229238587
HCLTECH,IT,pullback,2024-03-21,2024-03-25,925.4233948850189,863.9017443402315,10,-615.2165054478735,86.13578476625966,-668.3519906243372,-1.1050113289230812,2,stop_initial,-0.9832260861451455,0.37105938739236327,risk_on,11,0.11430302885087977,900.3220693285849,808.4600943118566,918.4331977201459,0.03454823254148387,38.57848127367803,0.04140041849397607,18.305918016005336,80.92256961127904,56.73558749465292,0.004559389096797872,0.08518924278741768,0.3515082526841471,0.5582915215286026,971.3284555570805,0.040656176704698344,971.3284555570805,876.8476465855147,1701470.783954441,0.41423860081724573,1421240734.128017,0.3474671906965452,0.06853041880890443,0.0007844262373397637,931.8379542296501
IOC,Energy,pullback,2024-03-26,2024-04-15,11233.266295382644,10723.08859575167,1,-510.17769963097453,100.31807217109073,-570.4383067359653,-0.929969425452457,14,stop_trail,-0.7008569287873523,0.9382439185152154,risk_on,9,0.19285424515570004,10202.207308703018,9017.674098904447,10868.157948534827,0.05086256810524259,399.9539508064216,0.03554325322219748,52.954543574625305,56.56345080885239,69.25975575649429,0.13233811983691024,0.2508257384486492,0.35645263900129764,0.4343400154924181,11677.879982637349,0.03641771303137531,11677.879982637349,10834.762231555096,377508.58749181323,0.8153300672595178,4018413623.141319,0.9612115377404113,0.22915951449490457,-0.007868534515393155,11252.59830061482
DIVISLAB,Pharma,pullback,2024-03-12,2024-04-16,247.10812131553584,243.43210486536668,43,-158.06870735727378,97.27778603662756,-217.45577122057773,-0.3429908745505873,25,time_stop,-0.6652688661026608,1.228341912185516,risk_on,9,0.3500933561792708,233.39151454455128,209.48692944248674,239.3306150176966,0.03230769848015069,8.939553391897565,0.03633847605223415,23.90460651134658,71.02339420074087,62.996661567544166,0.054481938525045015,0.10342676957008945,0.3317022041362532,0.6165355380992894,254.14746243357274,0.03202679689466381,250.4413393541712,232.72356946341017,3221609.0998737444,0.5258041278442896,672844896.3131086,0.7469409222695561,0.07520841468981931,0.0030155809212333295,246.0079332729185
COALINDIA,Energy,pullback,2024-03-18,2024-05-09,2043.1997005833578,2201.2011172636876,4,632.0056667213194,82.8462225324243,578.3033809485273,1.0012744683482502,38,stop_trail,-0.2850355685757714,2.9262018181489746,risk_on,3,0.8936302414908291,1888.9913779883027,1697.1629851260493,1973.9517075251797,0.039266485655233385,94.62861431343347,0.046389315613782955,28.788735394889212,66.38065935734139,60.38918098108098,0.15050788590576802,0.18737116856677405,0.3938744885953893,1.0204558724043395,2124.7930631595004,0.039963211746520955,2103.6539332752777,1910.5225332524105,3116020.7282205326,0.5283545392374658,5737485502.757311,0.6967004749257922,0.17605276370985723,0.001521701674010556,2039.8795080589184
PNB,Financials,pullback,2024-03-19,2024-05-13,658.778159733193,653.9887973870004,15,-71.84043519288821,92.3760465739574,-128.9787569245134,-0.2043072458661831,39,stop_trail,-0.9691686172088622,2.1380144901076874,risk_on,6,0.6311064375233264,596.5701560646847,493.06998006766736,626.5225835779439,0.06766766437207994,27.531298296329584,0.0423857242181865,39.192099534795226,70.82797394436747,65.93067391765797,0.1500878329526003,0.1459207326689127,0.6380268756933276,0.6322292100764352,677.118941524306,0.04072722037569443,677.118941524306,618.5261606628785,6528933.411452113,0.8520301945672882,3650932863.99106,0.8361097012781866,0.12562180613195517,0.004878756471346168,649.5417691722887
INDHOTEL,Consumer,pullback,2024-04-18,2024-05-23,1144.7753215259154,1117.2777454528207,7,-192.48303251166294,78.9142403373521,-242.82164989900463,-0.4079854550918471,25,stop_trail,-0.6576331612736451,2.0452609125986165,risk_on,8,0.047429772516322855,1046.2201745831267,926.3382540796625,1115.972280030384,0.05372290710099237,55.76835552046996,0.04840426345801921,45.38141911097979,72.5931643404466,61.71212980604644,0.12883008940182705,0.29224973071710636,0.20977932329207571,0.6799806100783483,1189.2784312099,0.031230004052221094,1189.2784312099,1092.035998121868,2586957.7000485705,1.199577034435329,2450564423.4208603,0.6484856979571026,0.2683368924841121,-0.005365062389416364,1152.1372609839957
NTPC,Power,pullback,2024-06-10,2024-06-26,1643.6900537997888,1543.0411426217888,6,-603.8934670679996,90.42061034688292,-659.1460033151989,-1.1119755645566947,12,stop_initial,-0.9645685695401474,0.8299261411636137,neutral,12,0.21048233333938443,1533.6977579203356,1418.422983932368,1595.2616130623362,0.03039291171465508,64.09012054081408,0.03930734043024551,29.483587714791266,74.3589197451982,58.938906162636776,0.03633172324993428,0.19667685434003257,0.15349035331772054,0.7536229560129191,1699.135980278996,0.040402093326352806,1699.135980278996,1541.3692026727083,769257.6365848149,1.1324374131602795,999201524.6794109,0.5496278750924051,0.10946441037577603,0.009018846164101868,1630.4873298296
RECLTD,Financials,pullback,2024-06-28,2024-07-23,9622.210821723895,9439.00268673176,1,-183.20813499213546,90.18300615206687,-239.07864790185045,-0.4571347948275345,17,stop_trail,-0.4409059582411222,1.5260302410903885,risk_on,14,0.0701418163675217,9155.4985403208,8588.585783116963,9479.079261257693,0.027762720007318498,340.97396823882593,0.03577006733719897,32.24256845705792,60.32594701734278,54.10399137810735,0.02042554217333481,0.17868045281364187,0.19602273434368667,0.6514877763454835,10201.693712860533,0.06560784029116218,10201.693712860533,9272.696295411877,1029007.0221002729,1.412170298188835,10021372274.74361,0.15632677199802325,0.11354693487350564,0.004318831954289948,9532.382621047826
RELIANCE,Energy,pullback,2024-05-22,2024-09-03,4465.915812586091,6590.491477846134,2,4249.151330520086,100.5143969670354,4180.487556861846,6.683029400659624,73,stop_trail,-0.8961542896194423,9.749795716989436,neutral,11,0.04288265873310888,4181.051894087054,3930.543461637606,4338.346427205737,0.026493758683410196,204.9441518965322,0.04627079084557134,22.760981663620765,69.40134034807967,58.01298468966113,0.06518146928774482,0.2330291438876262,0.06685201945562813,1.0830660295644938,4793.196875181858,0.07593325711948584,4597.052579877721,4196.976762567712,623085.9035393524,0.5636650423713553,2244651118.8852997,0.44347397272650835,0.13787463510153763,-0.005850165919244366,4429.233824434357
POLYCAB,CapitalGoods,pullback,2024-07-12,2024-09-09,3324.934071126522,3472.4130260538072,4,589.9158197091401,118.51303592195845,518.8292141410976,0.4485085678656708,40,stop_trail,-0.3434644600557194,2.2500713561412993,risk_on,6,0.9397543807677808,3178.5043861370514,2712.686092987696,3274.8574018327968,0.0551424245758676,166.23341658331861,0.050340278279652914,37.218093467867746,74.6887926494854,52.215985827527454,-0.05897999258827025,0.36534860465063823,0.6527782876869188,1.6332642494038327,3588.633118157064,0.0798181597047235,3588.633118157064,3032.1439494128067,9572006.836177852,0.9783384357768651,29908942072.90715,0.16445324616091825,0.21966908397561902,-0.0021379134730620253,3302.1950268103437
JSWSTEEL,Metals,breakout,2024-07-25,2024-09-24,7425.427984175683,8478.162917246455,2,2105.4698661415423,134.52876917524702,2023.8987700518562,1.542337644848616,42,stop_trail,-0.5163918893284719,3.5877705097265746,risk_on,3,1.4143719605854952,6365.932966729831,5644.595360716037,6897.909030817658,0.05576986999920486,323.31439647306746,0.04371813740954852,43.381314947672585,94.42997987984893,73.00686564889412,0.18958057594008393,0.4549980199584245,0.4774778472059382,2.7960371324116573,7559.89686164096,0.02175525881631224,7389.127550072314,6782.125770242856,105305.09566260948,1.3261461940469266,691518038.3965117,1.5388127574922896,0.3238344115090632,-0.008252844284979521,7395.429348791335
ICICIPRULI,Financials,breakout,2024-09-10,2024-11-11,1345.6463817410247,1440.9016897437978,6,571.5318480166384,81.94853023426907,518.3745071891785,0.35275521034527957,43,stop_trail,-0.09804243612835448,1.4298139309626412,risk_on,1,2.0685178239617272,1032.1272334688656,817.243850569221,1170.706515630783,0.10491470533100733,73.3538223616238,0.05467234612764921,64.82012742047279,95.423400748126,82.75077618218612,0.3346259019628033,0.867329213348826,0.9685090184500245,4.855420063227314,1421.7540264294469,0.056307352439211145,1303.5839139824254,1103.9142232620104,897338.8061671236,2.16632497145711,785407580.8529861,2.3310619712176144,0.7009039317513326,-0.015877659888767326,1341.6988213814166
SBIN,Financials,pullback,2024-09-04,2024-11-12,723.827263322273,803.3249396858193,42,3338.902407268947,218.87312970086865,3216.1644741243254,2.146944853349278,48,stop_trail,-0.09268523926166973,4.257780969235396,risk_on,10,0.5190706425181466,663.14617882778,593.8666665993385,707.3160938281621,0.04888315995950654,23.199713753516658,0.032035821276482294,66.32188733087757,68.41826801554299,66.44402021926985,0.08489176899164419,0.3488346148908146,0.4287871240936856,2.248829021828612,752.4105963656536,0.03751967346490548,752.4105963656536,707.6697783426746,3459238.460001409,0.4491483741335825,2612069277.1672897,0.7269185658707148,0.18980847454228078,0.007835639663113847,724.1803964784796
BEL,Defence,breakout,2024-11-15,2024-11-28,243.6939515344461,222.89101676395217,57,-1185.7672819181535,116.5690071349406,-1252.8030173810664,-0.7268339610546963,9,stop_trail,-0.6521980781665541,0.15881729825919585,risk_on,9,0.7230544048649178,215.20740128308336,176.07109033784212,228.906399196199,0.07599142086904398,8.727927951167063,0.03562473288841536,30.774175502121487,97.89247978175106,76.49220087008013,0.12371956837547526,0.4043335807735775,0.6075114925961846,2.744803429415818,247.97229707303768,0.012001305602517331,244.12669671309297,216.12966739713735,13326346.811598022,1.5388459735641982,2695276866.8079786,1.8434967209548805,0.23748252117621904,0.010730074888410268,244.99630575490593
LTIM,IT,pullback,2024-11-14,2024-12-12,1784.307660049317,1862.304978627713,14,1091.9624600975417,188.77404869761736,986.3906182600016,0.576367441801202,20,stop_trail,-0.4634667866359139,2.9669375282001695,risk_on,8,0.7528558171174916,1700.9103915051785,1289.2406125180573,1802.9598611378822,0.10672789826689066,80.06912101316563,0.04468317192930431,28.643739658029716,49.27243603312241,51.01396037469768,0.0034630658278940185,0.24772466386071534,0.9543423826848756,2.890263012328721,1941.2075490556867,0.07689926978461425,1941.2075490556867,1722.786255127556,4127395.034451959,1.3491411314710928,7887784124.452726,-0.13775291854577543,0.09786857685260442,-0.00794017527591695,1791.9301060329237
LODHA,Realty,pullback,2024-05-31,2024-12-13,401.1833712428555,649.7544975503636,24,5965.707031380193,111.24844743411671,5888.79315084283,9.315820754704422,138,stop_trail,-0.48908594353202084,11.99632237635289,neutral,11,0.001699182955149453,384.4506399409316,350.6197087494689,393.2904763830232,0.0320824032724385,16.058789465822883,0.040187121928384716,30.318381889874725,69.65836234037806,55.30167826251398,0.023315327287957155,0.10562429200172607,0.25296957830164635,0.5951040417613541,419.3497112288416,0.04709511877162598,419.3497112288416,375.620657441289,1499144.9653860615,0.6912785926777566,518307124.7332083,0.39292565620080844,0.058202093742012684,-0.0011541301202990795,399.6003867716723
TATASTEEL,Metals,pullback,2024-09-25,2024-12-13,1965.7896990306592,2213.7150657075367,9,2231.3283000918973,154.80467615122942,2139.6131075450307,1.5064190405663078,56,stop_trail,-0.9407790415240972,3.75826646634184,risk_on,10,0.370736559586423,1889.5733430639953,1720.289055546283,1961.4226130054544,0.03806808188013777,103.63892956181859,0.05341351347382627,26.22841558507574,65.13109694828943,48.13799751317701,-0.0307240879368893,0.5448129920107652,0.23454461465463594,3.066856134065387,2254.6006499346754,0.13939840906476397,2183.8825869263947,1840.3528466863731,2070622.7584849359,1.0280042436213634,3897218257.0694504,-0.20368510980677573,0.31348244852963103,0.008027088954160932,1940.3129062573987
HAVELLS,CapitalGoods,pullback,2024-03-21,2024-12-16,5614.43016404905,11026.547786596106,2,10824.23524509411,136.61527649415297,10727.66172212892,20.820660544064708,190,stop_trail,-0.7494785843865525,25.92066663617491,risk_on,8,0.3538848231773815,5302.466800436524,4992.445518733485,5506.768398344632,0.027757926430378888,167.26089950220177,0.029863841579446448,33.912723571207074,72.03628438670299,60.271914913920604,0.03917312337751033,0.21734352665867607,0.08557051340383959,0.7949874047492259,6147.715868448208,0.08896519791687019,5798.600108264027,5405.505389980421,392821.63861669356,1.806352212207237,2022621527.3635082,0.562084213406733,0.1986559920495976,-0.006471550709221341,5600.78310947503
TATACONSUM,FMCG,pullback,2024-07-17,2024-12-16,2410.1474932548344,3903.124506925668,7,10450.839095695834,168.53106732746886,10342.469585598092,7.8020027289817655,106,stop_trail,-0.38679433136025676,11.719467398559289,risk_on,1,2.1516447668925744,2173.824086482508,1757.7306729965226,2341.227862190631,0.08968591064657438,124.32345711870782,0.05160826638175502,19.012349078895173,76.6306447470794,61.158734005386,0.07374993546194197,0.3816696404081381,0.5978885713175701,3.3018368321511526,2514.1281951143164,0.041821571921731526,2514.1281951143164,2287.394345934922,1119240.5437331763,1.0995812773669105,2300398012.2844853,0.5449940128882014,0.2809346356698208,-0.004507851282189335,2408.98340198189
WIPRO,IT,pullback,2024-12-05,2024-12-16,17711.79160013375,16218.713309256194,1,-1493.0782908775564,142.2089883965629,-1572.127602059661,-1.0668673010865104,7,stop_initial,-0.8511332327771406,0.47446228269117574,risk_on,3,1.2658494322000586,15831.539723837448,12704.93064048092,16862.410422559376,0.08467754106727865,968.2425175934164,0.05527894648393693,23.76868718248662,75.47754997440897,60.43656237108291,0.0866571628862689,0.4631485263399526,0.6566257596207716,3.5183368400668544,18629.769012797486,0.05980719845912297,18435.2505350209,16172.190891125561,980525.7845075041,0.7587231568473805,17182282540.00342,0.6745874982494686,0.22488247546703777,0.009220944314060286,17515.574720201486
